id;name;longitude;latitude;type;subtype
11890;FLORENCIO BALCARCE;-58,4224291004;-34,6011505559;educacion;estatal
11891;FLORENCIO BALCARCE;-58,4224291004;-34,6011505559;educacion;estatal
11892;FLORENCIO VARELA;-58,461437272;-34,6283062502;educacion;estatal
11893;FLORENCIO VARELA;-58,461437272;-34,6283062502;educacion;estatal
11894;FLORENTINO AMEGHINO;-58,4279370194;-34,6225603818;educacion;estatal
11895;FLORIAN OLIVER;-58,4253360486;-34,6370541911;educacion;estatal
11896;FRAGATA A.R.A.LIBERTAD;-58,4763966159;-34,6374271971;educacion;estatal
11897;FRANCISCA JACQUES;-58,4475721468;-34,6415743176;educacion;estatal
11898;FRANCISCO BEIRO;-58,4817531485;-34,6040113937;educacion;estatal
11899;FRANCISCO DE GURRUCHAGA;-58,4016339986;-34,6269857214;educacion;estatal
11900;FRANCISCO DESIDERIO HERRERA;-58,4419097117;-34,5986399321;educacion;estatal
11901;FRANCISCO DE VITORIA;-58,4381646136;-34,6017896678;educacion;estatal
11902;FRANCISCO J. E. DE SANTA CRUZ Y ESPEJO;-58,4652186977;-34,6438732671;educacion;estatal
11903;FRANCISCO MELITON ALVAREZ;-58,5258866477;-34,6507057309;educacion;estatal
11904;FRANCISCO MORAZAN;-58,4792500421;-34,5669647353;educacion;estatal
11905;FRANCISCO NARCISO LAPRIDA;-58,4000168695;-34,6162222291;educacion;estatal
11906;FRANCISCO P. MORENO;-58,3777694347;-34,6440897019;educacion;estatal
11907;FRAY CAYETANO RODRIGUEZ;-58,3899419827;-34,6168749591;educacion;estatal
11908;FRAY JUSTO SANTA MARIA DE ORO;-58,4711460553;-34,6036613583;educacion;estatal
11909;FRAY JUSTO SANTA MARIA DE ORO;-58,4711460553;-34,6036613583;educacion;estatal
11910;FRAY LUIS BELTRAN;-58,4916158557;-34,5682684197;educacion;estatal
11911;FRAY MAMERTO ESQUIU;-58,3825251742;-34,6463194704;educacion;estatal
11912;FRENCH Y BERUTI;-58,3770235033;-34,5930338689;educacion;estatal
11913;FRENCH Y BERUTI;-58,3770235033;-34,5930338689;educacion;estatal
11914;GABRIELA MISTRAL;-58,5122664443;-34,587443106;educacion;estatal
11915;GABRIELA MISTRAL;-58,5122664443;-34,587443106;educacion;estatal
11916;GALICIA;-58,453268638;-34,6082472654;educacion;estatal
11917;GASPAR LUCILO BENAVENTO;-58,4440450401;-34,6657993307;educacion;estatal
11918;GAUCHOS DE GUEMES;-58,4941981033;-34,5676186888;educacion;estatal
11919;GENDARMERIA NACIONAL;-58,5068940462;-34,6270619764;educacion;estatal
11920;GENERAL BELGRANO;-58,4274731377;-34,6094088165;educacion;estatal
11921;GENERAL GUEMES;-58,3821871458;-34,619871984;educacion;estatal
11922;GENERAL JOSE SAN MARTIN;-58,3739835072;-34,6026587787;educacion;estatal
11923;GENERAL LAS HERAS;-58,4111452998;-34,5843624897;educacion;estatal
11924;GENERAL MARIANO ACHA;-58,4626311854;-34,5819560744;educacion;estatal
11925;GENERAL VIAMONTE;-58,3974407645;-34,6202862732;educacion;estatal
11926;GERVASIO POSADAS;-58,3972970155;-34,6229904012;educacion;estatal
11927;GERVASIO POSADAS;-58,3972970155;-34,6229904012;educacion;estatal
11928;GRAL. GREGORIO ARAOZ DE LAMADRID;-58,3593561713;-34,637396683;educacion;estatal
11929;GRAL. JOSE GERVASIO DE ARTIGAS;-58,4362265704;-34,6128451108;educacion;estatal
11930;GRAL. JUAN ANTONIO LAVALLEJA;-58,4636886372;-34,5873103916;educacion;estatal
11931;GRAL. MANUEL BELGRANO;-58,4274731377;-34,6094088165;educacion;estatal
11932;GRAL. MANUEL SAVIO;-58,4603543509;-34,6434227171;educacion;estatal
11933;GRAL MARIANO NECOCHEA;-58,3876267976;-34,6142020339;educacion;estatal
11934;GRAL MARTIN RODRIGUEZ;-58,4104686324;-34,6046979074;educacion;estatal
11935;GRAL MAXIMO DE ZAMUDIO;-58,5192949614;-34,6005011911;educacion;estatal
11936;GRANADEROS DE SAN MARTIN;-58,4351612362;-34,5639076027;educacion;estatal
11937;GRAN MARISCAL DEL PERU RAMON CASTILLA;-58,4522453711;-34,5763852413;educacion;estatal
11938;GRECIA;-58,4952539732;-34,5902166518;educacion;estatal
11939;GREGORIA MATORRAS Y DEL SER DE SAN MARTIN;-58,4968757554;-34,5852404005;educacion;estatal
11940;GREGORIA PEREZ;-58,4044047086;-34,5921928704;educacion;estatal
11941;GREGORIA PEREZ;-58,4044047086;-34,5921928704;educacion;estatal
11942;GUILLERMO ENRIQUE HUDSON;-58,5284104264;-34,6294854203;educacion;estatal
11943;GUILLERMO JOSE BARROS;-58,4486196152;-34,660292089;educacion;estatal
11944;HECTOR PANIZZA;-58,4634400596;-34,6888587456;educacion;estatal
11945;HELENA LARROQUE DE ROFFO;-58,5066756736;-34,5692550229;educacion;estatal
11946;HERMANOS LATINOAMERICANOS;-58,4670595349;-34,6766576306;educacion;estatal
11947;HERMINIA BRUMANA;-58,4525856921;-34,5972170127;educacion;estatal
11948;HILARION MARIA MORENO;-58,5042384002;-34,5759443956;educacion;estatal
11949;HIPOLITO BOUCHARD;-58,4499604436;-34,6432421046;educacion;estatal
11950;HIPOLITO VIEYTES;-58,3741691023;-34,6189977655;educacion;estatal
11951;HIPOLITO YRIGOYEN;-58,3704422722;-34,6216217466;educacion;estatal
11952;HOMERO MANZI;-58,4819982427;-34,6627735377;educacion;estatal
11953;HONORABLE CONGRESO DE LA NACION;-58,4340387573;-34,5644932942;educacion;estatal
11954;HORACIO QUIROGA;-58,397052894;-34,6525317624;educacion;estatal
11955;IFTS N° 01 DE 01;-58,3738240084;-34,600224095;educacion;estatal
11956;IFTS N° 03 DE 09;-58,4349714269;-34,5797723456;educacion;estatal
11957;IFTS N° 04 DE13;-58,4996139305;-34,6587153352;educacion;estatal
11958;IFTS N° 06 DE 09;-58,3687459558;-34,6152511394;educacion;estatal
11959;IFTS N° 07 DE 07;-58,4499641113;-34,609655946;educacion;estatal
11960;IFTS N° 13 DE 08;-58,4302050941;-34,6223175616;educacion;estatal
11961;IFTS N° 21 DE 08;-58,4263247857;-34,6186659087;educacion;estatal
11962;IFTS N° 27 DE 08;-58,442142006;-34,6357055837;educacion;estatal
11963;IFTS N° 30 DE 08;-58,4452585566;-34,6273757733;educacion;estatal
11964;IFTS N° 31 DE 01;-58,3743805162;-34,6203719021;educacion;estatal
11965;IFTS N° 32 DE 04;-58,3672089627;-34,6207198104;educacion;estatal
11966;IFTS N° 33 DE 04;-58,3760434148;-34,6009463375;educacion;estatal
11967;IFTS N° 33 DE 04;-58,3975694324;-34,6219491497;educacion;estatal
11968;IFTS Nº 02 DE 20;-58,486388052;-34,6760681874;educacion;estatal
11969;IFTS Nº 05 DE 01;-58,3912964466;-34,6003980866;educacion;estatal
11970;IFTS Nº 08 DE 01;-58,3869070814;-34,6087245319;educacion;estatal
11971;IFTS Nº 09 DE 03;-58,3771447596;-34,6138563573;educacion;estatal
11972;IFTS Nº 10 DE 03;-58,3919050236;-34,617496381;educacion;estatal
11973;IFTS Nº 11 DE 08;-58,4030527654;-34,6392936144;educacion;estatal
11974;IFTS Nº 12 DE 03;-58,3753453848;-34,6125343297;educacion;estatal
11975;IFTS Nº 14 DE 01;-58,4045765392;-34,6257852922;educacion;estatal
11976;IFTS Nº 15 DE 01;-58,4432960881;-34,5884812874;educacion;estatal
11977;IFTS Nº 16 DE 18;-58,4547189787;-34,5837586952;educacion;estatal
11978;IFTS Nº 17 DE 01;-58,3790438385;-34,6003906667;educacion;estatal
11979;IFTS Nº 18 DE 02;-58,4148366344;-34,5907097781;educacion;estatal
11980;IFTS Nº 19 DE 06;-58,4074259073;-34,6118425116;educacion;estatal
11981;IFTS Nº 20 HEROES DE MALVINAS DE 09;-58,4385857846;-34,5954664768;educacion;estatal
11982;IFTS Nº 22 DE 05;-58,4161803359;-34,584779011;educacion;estatal
11983;IFTS Nº 23 DE 03;-58,383122173;-34,6205779397;educacion;estatal
11984;IFTS Nº 24 DE 03;-58,3919050236;-34,617496381;educacion;estatal
11985;IFTS Nº 25 DE 01;-58,3985644828;-34,5962494269;educacion;estatal
11986;IFTS Nº 26 DE 06;-58,4099357099;-34,6210851771;educacion;estatal
11987;IFTS Nº 28 DE 02;-58,4168211422;-34,6107126272;educacion;estatal
11988;IGNACIO FERMIN RODRIGUEZ;-58,4321813859;-34,6477194243;educacion;estatal
11989;"INET ""CENTRO DE GESTION E INNOVACION TECNOLOGICA""";-58,4025780648;-34,6183762399;educacion;estatal
11990;INGENIERO ALVAREZ CONDARCO;-58,4713395652;-34,5852095851;educacion;estatal
11991;INGENIERO OCTAVIO SERGIO PICO;-58,4655889833;-34,6369865694;educacion;estatal
11992;INSP. GRAL ALFREDO D. ZUNDA;-58,4792051598;-34,6161627437;educacion;estatal
11993;INST. DE ENSEÑANZA SUP EN LENGUAS VIVAS JUAN R.FERNANDEZ DE 01;-58,42372921;-34,6457792645;educacion;estatal
11994;INST. DE ENSEÑANZA SUP EN LENGUAS VIVAS JUAN R.FERNANDEZ DE 01;-58,3813963488;-34,5909184294;educacion;estatal
11995;INST. DE ENSEÑ. SUP. JUAN B.JUSTO DE 17;-58,4959180359;-34,6130580179;educacion;estatal
11996;INST. DE ENSEÑ. SUP. JUAN B.JUSTO DE 17;-58,4952866748;-34,6140742026;educacion;estatal
11997;INST. DE ENSEÑ. SUP. JUAN B.JUSTO DE 17;-58,4957290371;-34,6129520574;educacion;estatal
11998;INST DE ENS.SUP.Nº 01 DRA.ALICIA MOREAU DE JUSTO DE 01;-58,3960387329;-34,5998778136;educacion;estatal
11999;INST. DE ENS. SUP. Nº 2 MARIANO ACOSTA DE 06;-58,4100490862;-34,6137027482;educacion;estatal
12000;Instituto de Formación Técnica Superior N° 29;-58,406008279;-34,6116460818;educacion;estatal
12001;Instituto de Formación Técnica Superior Nº 31 anexo;-58,4151473683;-34,6215919494;educacion;estatal
12002;INSTITUTO DE TIEMPO LIBRE Y RECREACION;-58,4060065413;-34,5928876583;educacion;estatal
12003;INSTITUTO SUPERIOR DE ARTE DEL TEATRO COLON;-58,3904708473;-34,6041513817;educacion;estatal
12004;INSTITUTO SUPERIOR DE SEGURIDAD PUBLICA;-58,4645995255;-34,6555797121;educacion;estatal
12005;INSTITUTO SUPERIOR DE TECNICATURAS PARA LA SALUD;-58,3935325226;-34,6410953621;educacion;estatal
12006;INSTITUTO UNIVERSITARIO NACIONAL DE DERECHOS HUMANOS “MADRES DE PLAZA DE MAYO”;-58,3722859085;-34,6092772113;educacion;estatal
12007;INSTITUTO VOCACIONAL DE ARTE MANUEL JOSE DE LABARDEN;-58,4469035131;-34,6351217727;educacion;estatal
12008;INSTITUTO VOCACIONAL DE ARTE MANUEL JOSE DE LABARDEN;-58,4834409291;-34,640422984;educacion;estatal
12009;INSTITUTO VOCACIONAL DE ARTE MANUEL JOSE DE LABARDEN;-58,3891387485;-34,6273535821;educacion;estatal
12010;INST. NACIONAL SUPERIOR DEL PROF. TECNICO;-58,4669168614;-34,5841011282;educacion;estatal
12011;"INST. SOCIAL MILITAR ""DR. DAMASO CENTENO""";-58,4346151397;-34,569387818;educacion;estatal
12012;"INST. SOCIAL MILITAR ""DR. DAMASO CENTENO""";-58,4434779762;-34,6217154698;educacion;estatal
12013;INST. SUP. DE ED. FISICA Nº 01 DR.ENRIQUE ROMERO BREST DE 10;-58,4528037582;-34,5416449344;educacion;estatal
12014;INST. SUP. DE ED. FISICA Nº 2 PROF. FEDERICO W. DICKENS DE 8;-58,4461551941;-34,6359945219;educacion;estatal
12015;INST. SUP. DE ENSEN. DE RADIOFONICA I.S.E.R.;-58,3744724063;-34,5910588327;educacion;estatal
12016;INST. SUP. DEL PROF. DE ED. INICIAL SARA CH.DE ECCLESTON DE9;-58,4187840203;-34,5647194704;educacion;estatal
12017;INST. SUP. DEL PROF. DE ED. INICIAL SARA CH.DE ECCLESTON DE9;-58,4185225134;-34,5645522263;educacion;estatal
12018;INST. SUP. DEL PROFESORADO DE EDUC. ESPECIAL DE 15;-58,4792500421;-34,5669647344;educacion;estatal
12019;INST. SUP. DEL PROF. JOAQUIN V.GONZALEZ DE 01;-58,3957196564;-34,6017978353;educacion;estatal
12020;INST. SUPERIOR DE DEPORTES DE 10;-58,4528037582;-34,5416449344;educacion;estatal
12021;INTENDENTE ALVEAR;-58,4193057074;-34,6237983871;educacion;estatal
12022;IRLANDA;-58,4978282902;-34,5710880121;educacion;estatal
12023;ISLAS MALVINAS;-58,5043201202;-34,6663097757;educacion;estatal
12024;JADIN DE INFANTES NUCLEADO A (EPCjc 11/01);-58,3803883204;-34,581754168;educacion;estatal
12025;JAPON;-58,4657392657;-34,6070510485;educacion;estatal
12026;Jardín de Infantes Común N° 04/05° anexo;-58,4152514942;-34,651671646;educacion;estatal
12027;JARDIN DE INFANTES INTEGRAL Nº 10 DE 21;-58,4583813918;-34,6848647514;educacion;estatal
12028;Jardín de Infantes Nucleado A (EPCjc 13/14°);-58,4610512578;-34,596829299;educacion;estatal
12029;Jardín de Infantes Nucleado A (EPCjs 07/01°);-58,3837409691;-34,6016736486;educacion;estatal
12030;Jardín de Infantes Nucleado B (EPCjc 03/09°);-58,442154805;-34,5725803212;educacion;estatal
12031;Jardín de Infantes Nucleado B (EPCjs 08/05°);-58,388576995;-34,6397211741;educacion;estatal
12032;Jardín de Infantes Nucleado C (EPCjc 11/02°);-58,426548812;-34,6033781895;educacion;estatal
12033;Jardín de Infantes Nucleado C (EPCjs 06/17°) Lola Mora;-58,5224117028;-34,6136420635;educacion;estatal
12034;Jardín de Infantes Nucleado C (EPCjs 16/17º) Lola Mora [Sede];-58,5235351052;-34,6142003443;educacion;estatal
12035;Jardín de Infantes Nucleado C (EPCjs 25/06°);-58,422525529;-34,6298692332;educacion;estatal
12036;Jardín Maternal N° 05/20°;-58,4892797708;-34,6715009079;educacion;estatal
12037;Jardín Maternal N° 06/04°;-58,3698215918;-34,6106602591;educacion;estatal
12038;JARDIN MATERNAL N° 09 DE 06;-58,4225575628;-34,6136924003;educacion;estatal
12039;JARDIN MATERNAL Nº 01 PAULA ALBARRACIN DE 14;-58,4501185575;-34,5927095695;educacion;estatal
12040;JARDIN MATERNAL Nº 03 DE 02;-58,4108995655;-34,5946924966;educacion;estatal
12041;JARDIN MATERNAL Nº 05 DE 20;-58,4863886992;-34,6760690346;educacion;estatal
12042;JARDIN MATERNAL Nº 06 DE 02;-58,4082619325;-34,6076785442;educacion;estatal
12043;JARDIN MATERNAL Nº 06 DE 13;-58,5076351095;-34,6508714978;educacion;estatal
12044;JARDIN MATERNAL Nº 06 JARDIN DEL PALACIO DE 01;-58,390600424;-34,598405596;educacion;estatal
12045;JARDIN MATERNAL Nº 07 DE 10;-58,4675539879;-34,5493248284;educacion;estatal
12046;JARDIN MATERNAL Nº 08 DE 09;-58,4410621085;-34,5863536621;educacion;estatal
12047;JARDIN MATERNAL Nº 10 DE 09;-58,4348883303;-34,5696501184;educacion;estatal
12048;JARDIN MATERNAL Nº 12 DE 04;-58,3742472639;-34,6171067193;educacion;estatal
12049;JARDIN MATERNAL Nº 6 DE 18;-58,5077632852;-34,626098307;educacion;estatal
12050;JIC N° 01 DE 02;-58,4044047086;-34,5921928704;educacion;estatal
12051;JIC N° 01 DE 13;-58,489613586;-34,6649892976;educacion;estatal
12052;JIC N° 01 DE 15;-58,5022319632;-34,5633389934;educacion;estatal
12053;JIC N° 02 CARLOS DELLA PENNA DE 04;-58,3625826855;-34,6273630348;educacion;estatal
12054;JIC N° 02 DE 11;-58,4575622319;-34,6459285984;educacion;estatal
12055;JIC N° 02 DE 13;-58,4720823185;-34,6654611551;educacion;estatal
12056;JIC N° 02 DE 19;-58,4318426842;-34,6536370226;educacion;estatal
12057;JIC N° 03 AMELIA FIGUEREDO DE 21;-58,4634400596;-34,6888587456;educacion;estatal
12058;JIC N° 03 BANDERIN DE 12;-58,4922145101;-34,6214691538;educacion;estatal
12059;JIC N° 03 DE 01;-58,4087794817;-34,5856505486;educacion;estatal
12060;JIC N° 03 DE 08;-58,4367756449;-34,6388596146;educacion;estatal
12061;JIC N° 03 DE 10;-58,4541533598;-34,5614219536;educacion;estatal
12062;JIC N° 03 DE 10;-58,4588821394;-34,5641443081;educacion;estatal
12063;JIC N° 03 DE 19;-58,4440450401;-34,6657993307;educacion;estatal
12064;JIC N° 03 EL JARDÍN DE LA FLORESTA DE 18;-58,486569084;-34,6295651296;educacion;estatal
12065;JIC N° 03 LEOPOLDO MARECHAL DE 09;-58,4385857846;-34,5954664768;educacion;estatal
12066;JIC N°04 CINCO ESQUINAS DE 01;-58,3848503457;-34,5922636717;educacion;estatal
12067;JIC N° 04 DE 05;-58,4133140347;-34,6442163846;educacion;estatal
12068;JIC N° 04 DE 07;-58,4528221524;-34,6091229333;educacion;estatal
12069;JIC N° 04 DE 18;-58,4983063422;-34,6144274041;educacion;estatal
12070;JIC N° 04 JOSE LIBERTELLA DE 21;-58,4807254817;-34,67661016;educacion;estatal
12071;JIC N° 06 DE 17;-58,5235351052;-34,6142003443;educacion;estatal
12072;JIC N° 08 DE 19;-58,4441773123;-34,6582317551;educacion;estatal
12073;JIC N° 09 DE 10;-58,4702455354;-34,554327442;educacion;estatal
12074;JIC N° 10 DE 10;-58,4780029685;-34,5555073332;educacion;estatal
12075;JIC Nº 01 PABLO NERUDA DE 17;-58,5252958679;-34,6210320206;educacion;estatal
12076;JIC Nº 01 REPUBLICA ARGENTINA DE 18;-58,509049921;-34,6217338375;educacion;estatal
12077;JIC Nº 02 ANTONIO BERNI DE 17;-58,5139995073;-34,6007020035;educacion;estatal
12078;JIC Nº 02 DE 20;-58,5246975855;-34,6519405972;educacion;estatal
12079;JIC Nº 02 EL TRENCITO DE VERSALLES DE 18;-58,5224671924;-34,6292633049;educacion;estatal
12080;JIC Nº02 GRANADEROS DE SAN MARTIN DE 09;-58,4351612362;-34,5639076027;educacion;estatal
12081;JIC Nº 02 JARDIN DEL ANGEL GRIS DE 12;-58,4668419927;-34,6247184519;educacion;estatal
12082;JIC Nº 02 MARINA MARGARITA RAVIOLI DE 07;-58,4335109978;-34,6155938478;educacion;estatal
12083;JIC Nº 03 DE 05;-58,3873344712;-34,6532315092;educacion;estatal
12084;JIC Nº03 FRYDA SCHULTZ DE MANTOVANI DE 06;-58,4026544493;-34,6176116346;educacion;estatal
12085;JIC Nº 03 LA PORTENA DE 07;-58,4512928047;-34,6243038078;educacion;estatal
12086;JIC Nº 03 MAFALDA DE 16;-58,5113556714;-34,595042344;educacion;estatal
12087;JIC Nº 03 SAN TELMO DE 03;-58,3771951132;-34,6180929767;educacion;estatal
12088;JIC Nº 04 DE12 CONVEN.INTER.S/LOS DERECHOS HUMANOS DEL NIÑO;-58,4714565649;-34,6188541217;educacion;estatal
12089;JIC Nº 04 DR. FLORENCIO ESCARDO DE 16;-58,489626749;-34,5819072289;educacion;estatal
12090;JIC Nº 04 MARIANO BOEDO DE 06;-58,4193057074;-34,6237983871;educacion;estatal
12091;JIC Nº 05 DE 06;-58,4021747807;-34,6334850621;educacion;estatal
12092;JIC Nº 05 MARTHA A. SALOTTI DE 08;-58,442142006;-34,6357055837;educacion;estatal
12093;JIC Nº 05 PABLO PICASSO DE 10;-58,4768124152;-34,5414184504;educacion;estatal
12094;JIC Nº 06 DE 12;-58,4730681821;-34,6072141739;educacion;estatal
12095;JIC Nº 07 DE 12;-58,4670565194;-34,6161100593;educacion;estatal
12096;JIC Nº 07 EL JARDIN DE LAS GLICINAS DE 09;-58,4458042555;-34,5797379462;educacion;estatal
12097;JIC Nº 07 PIEDRA LIBRE DE 21;-58,463737548;-34,6821465415;educacion;estatal
12098;JIC Nº 08 DE 02;-58,4224291004;-34,6011505559;educacion;estatal
12099;JIC Nº 09 DE 01;-58,4100754394;-34,5830495723;educacion;estatal
12100;JIC Nº 09 DE 09;-58,4523221614;-34,5701204617;educacion;estatal
12101;JIC Nº 10 DE 20;-58,493754401;-34,6797890631;educacion;estatal
12102;JIC Nº 12 DE 06;-58,4144646304;-34,6340871235;educacion;estatal
12103;JIC Nº 12 DE 20;-58,492715136;-34,6753602955;educacion;estatal
12104;JIC Nº 15 DE 21;-58,4670595349;-34,6766576306;educacion;estatal
12105;JII 13 DE 21;-58,4597992566;-34,6900886626;educacion;estatal
12106;JII N° 01 DE 11;-58,4679553023;-34,6349672867;educacion;estatal
12107;JII N° 01 DE 21;-58,4636287774;-34,6884562832;educacion;estatal
12108;JII N° 01 JOSE FRANCISCO DE SAN MARTIN DE 06;-58,4053441877;-34,6227959025;educacion;estatal
12109;JII N° 02 DE 21;-58,4637048315;-34,6824748791;educacion;estatal
12110;JII N° 02 JUAN M. COGHLAN DE 15;-58,4786369891;-34,5645033023;educacion;estatal
12111;JII N° 03 DE 11;-58,4536582661;-34,635301008;educacion;estatal
12112;JII N°03 DE 13;-58,4758200933;-34,6448007112;educacion;estatal
12113;JII N° 04 DE 09;-58,4223797681;-34,585922036;educacion;estatal
12114;JII N° 04 EL JARDIN DEL SAUCE DE 10;-58,4427798659;-34,5524789774;educacion;estatal
12115;JII N° 05;-58,5255946398;-34,6160874345;educacion;estatal
12116;JII N° 05 DE 09;-58,4340387573;-34,5644932942;educacion;estatal
12117;JII N° 06 DE 09;-58,4307548967;-34,5765894742;educacion;estatal
12118;JII N°10 DE 01;-58,3902236909;-34,5789329852;educacion;estatal
12119;JII N 10 DE 04;-58,3628105487;-34,6326247288;educacion;estatal
12120;JII N°12 DE 09;-58,442154805;-34,5725803212;educacion;estatal
12121;JII N° 13 DE 04;-58,3583335689;-34,618050267;educacion;estatal
12122;JII N° 13 DE 20;-58,5016765394;-34,6728901374;educacion;estatal
12123;JII N° 14 DE 20;-58,497524632;-34,6687999553;educacion;estatal
12124;JII N° 15 DE 05;-58,4142028736;-34,6444277252;educacion;estatal
12125;JII N° 16 DE 05;-58,3971173899;-34,644228514;educacion;estatal
12126;JII N° 17 DE 05;-58,3927305425;-34,6442442954;educacion;estatal
12127;JII N° 17 DE 21 VILLA OLIMPICA;-58,456771596;-34,6723964556;educacion;estatal
12128;JII N° 18 DE 21;-58,4877293059;-34,6797129197;educacion;estatal
12129;JII N° 6 DE 14;-58,461033512;-34,5968171374;educacion;estatal
12130;JII N°FEDERICO FRÖBEL 02 DE 6;-58,413305023;-34,6209062076;educacion;estatal
12131;JII Nº 01 ALFREDO PALACIOS DE 09;-58,4254450826;-34,5830151568;educacion;estatal
12132;JII Nº 01 AMERICA LATINA DE 01;-58,4111452998;-34,5843624897;educacion;estatal
12133;JII Nº 01 ANDRES FERREYRA DE 07;-58,432859028;-34,6085808025;educacion;estatal
12134;JII Nº 01 ATHOS PALMA DE 10;-58,4538154704;-34,5633239133;educacion;estatal
12135;JII Nº 01 CIUDAD DE BUENOS AIRES DE 08;-58,4455230403;-34,6337229283;educacion;estatal
12136;JII Nº 01 DE 12 RITA LATALLADA DE VICTORIA;-58,4802989028;-34,6296925788;educacion;estatal
12137;JII Nº 01 DE 19;-58,4410166355;-34,6454044621;educacion;estatal
12138;JII Nº 01 JUANITO LAGUNA DE 03;-58,388248327;-34,621209725;educacion;estatal
12139;JII Nº 01 PROFESOR LUIS SIXTO CLARA DE 16;-58,5087122717;-34,5857139043;educacion;estatal
12140;JII Nº 01 QUINQUELA MARTIN DE 04;-58,3610228596;-34,6390025225;educacion;estatal
12141;JII Nº 01 SUDAMERICA DE 20;-58,493327417;-34,6762827686;educacion;estatal
12142;JII Nº 01 WALT DISNEY DE 05;-58,3848292193;-34,6324802901;educacion;estatal
12143;JII Nº 02 AIME PAINE DE 16;-58,4952539732;-34,5902166518;educacion;estatal
12144;JII Nº 02 ANTONIO ABERASTAIN DE 05;-58,3757732449;-34,6552746787;educacion;estatal
12145;JII Nº 02 DE 01;-58,3770235033;-34,5930338689;educacion;estatal
12146;JII Nº 02 JORGE COLL DE 08;-58,4265442368;-34,6151144465;educacion;estatal
12147;JII Nº 02 MERCEDITAS DE 10;-58,4865539379;-34,5505118902;educacion;estatal
12148;JII Nº 03 DE 15;-58,48912308;-34,5531277515;educacion;estatal
12149;JII Nº 03 DE 20;-58,4957361189;-34,6703959721;educacion;estatal
12150;JII Nº 03 EL JARDIN DEL BOULEVARD DE 17;-58,5239106091;-34,6063669603;educacion;estatal
12151;JII Nº 03 EL JARDIN DE OLLEROS DE 14;-58,4510024555;-34,5822893813;educacion;estatal
12152;JII Nº 04 ARIEL BUFANO DE 15;-58,4842841576;-34,5741924055;educacion;estatal
12153;JII Nº 04 DE 02;-58,4147679647;-34,5968753614;educacion;estatal
12154;JII Nº 04 DE 04;-58,3675249888;-34,6370154876;educacion;estatal
12155;JII Nº 04 EL JARDIN DEL MANZANO DE 03;-58,3894302189;-34,6154900378;educacion;estatal
12156;JII Nº 04 JARDIN DE LOS ARBOLES DE 14;-58,4784361696;-34,59126611;educacion;estatal
12157;JII Nº 04 PUEBLOS ORIGINARIOS DE 20;-58,4921578678;-34,6748795304;educacion;estatal
12158;JII Nº 05 DE 03;-58,3977495238;-34,6225206874;educacion;estatal
12159;JII Nº 06 DE 21;-58,4656141845;-34,6801093098;educacion;estatal
12160;JII Nº 06 LUIS PERLOTTI DE 07;-58,4488851938;-34,606437853;educacion;estatal
12161;JII Nº 07 DE 02;-58,4321616869;-34,6043609236;educacion;estatal
12162;JII Nº 07 DE 19;-58,4440450401;-34,6657993307;educacion;estatal
12163;JII Nº 07 JARDINCITO DE CHICAGO KARINA RAINONE DE 20;-58,5019826266;-34,6607760597;educacion;estatal
12164;JII Nº 08 DR. GENARO GIACOBINI DE 05;-58,4112774473;-34,6390686238;educacion;estatal
12165;JII Nº08 MARIA A. SCHIAVONI DE LOPEZ DE 06;-58,4164128222;-34,6203664935;educacion;estatal
12166;JII Nº 09 DE 04;-58,3704422722;-34,6216217466;educacion;estatal
12167;JII Nº 10 DE 05;-58,4038791836;-34,6508048137;educacion;estatal
12168;JII Nº 10 DE 19;-58,4489656355;-34,6623245779;educacion;estatal
12169;JII Nº 10 DE 19;-58,4504183334;-34,6627875625;educacion;estatal
12170;JII Nº10 FRANCISCO PASCASIO MORENO 10 DE 06;-58,4021747807;-34,6334850621;educacion;estatal
